Last Name,First Name,Position,Overall,Salary,Team,Year,Projected Salary,Difference,Standard Difference,Percent Difference
Dumervil,Elvis,OLB,83.0,5200.0,BAL,2014.0,3785.227625,1414.772375,-0.484750179594,-0.373761505294
Canty,Chris,DE,85.0,2666.667,BAL,2014.0,3987.03876471,-1320.37176471,0.683902318047,0.331166021358
McKinnie,Bryant,LT,81.0,3150.0,BAL,2014.0,3328.69022222,-178.690222222,0.0911249508792,0.0536818418936
Huff,Michael,S,83.0,2000.0,BAL,2014.0,3282.87218182,-1282.87218182,0.690758152945,0.390777377482
Smith,Daryl,ILB,82.0,1125.0,BAL,2014.0,3731.3099375,-2606.3099375,1.03808724161,0.698497305546
Johnson,Chris,CB,72.0,905.0,BAL,2014.0,850.831551724,54.1684482759,-0.0783412802692,-0.0636653026866
Bajema,Billy,TE,69.0,840.0,BAL,2014.0,605.555517241,234.444482759,-1.93119617168,-0.38715605107
Doss,Tandon,WR,69.0,555.0,BAL,2014.0,672.640208333,-117.640208333,0.402314264699,0.174893214643
Allen,Anthony,RB,69.0,555.0,BAL,2014.0,894.951414634,-339.951414634,0.170355721236,0.379854603362
Hall,Bryan,ILB,56.0,480.0,BAL,2014.0,504.523666667,-24.5236666667,0.524056717735,0.0486075644948
Smith,Andre,RT,92.0,6000.0,CIN,2014.0,5432.75,567.25,-0.449658663926,-0.104413050481
Geathers,Robert,DE,76.0,3000.0,CIN,2014.0,2405.38936667,594.610633333,-0.270259373077,-0.247199327299
Maualuga,Rey,ILB,76.0,3250.0,CIN,2014.0,1696.84872,1553.15128,-1.13906758433,-0.915315114243
Newman,Terence,CB,85.0,2500.0,CIN,2014.0,4000.91391667,-1500.91391667,0.636296513134,0.37514276686
Harrison,James,OLB,86.0,2225.0,CIN,2014.0,5489.67430435,-3264.67430435,0.940513081091,0.594693623584
Johnson,Josh,QB,70.0,947.5,CIN,2014.0,1353.95928571,-406.459285714,0.170778208225,0.300200523016
Tate,Brandon,WR,70.0,966.0,CIN,2014.0,860.073576923,105.926423077,-0.141243591341,-0.123159722516
Smith,Alex,TE,77.0,905.0,CIN,2014.0,1288.25768966,-383.257689655,0.463579667192,0.297500797187
Pollak,Mike,G,77.0,780.0,CIN,2014.0,1551.79935484,-771.799354839,0.609091740521,0.497357697973
Roland,Dennis,RT,69.0,780.0,CIN,2014.0,737.510285714,42.4897142857,-0.170765453909,-0.0576123684086
Kruger,Paul,OLB,87.0,8100.0,CLE,2014.0,5913.15836842,2186.84163158,-0.615153639044,-0.369826325515
Bryant,Desmond,DE,88.0,6800.0,CLE,2014.0,5563.32893333,1236.67106667,-0.33755031273,-0.222289762386
Campbell,Jason,QB,75.0,1875.0,CLE,2014.0,2380.91791429,-505.917914286,0.200574639086,0.212488599985
Barnidge,Gary,TE,74.0,1250.0,CLE,2014.0,895.2486,354.7514,-0.959497522869,-0.396260211968
Groves,Quentin,OLB,76.0,1200.0,CLE,2014.0,1923.526,-723.526,0.428865195193,0.37614568246
Hoyer,Brian,QB,71.0,982.5,CLE,2014.0,1503.82254839,-521.322548387,0.225757476291,0.346664936595
Owens,Christopher,CB,73.0,1000.0,CLE,2014.0,1005.56250909,-5.56250909091,0.00710473161603,0.00553173874386
Jackson,Brandon,RB,71.0,715.0,CLE,2014.0,1001.71888889,-286.718888889,0.150332517902,0.286226896657
Butler,Rashad,LT,74.0,715.0,CLE,2014.0,1600.3364,-885.3364,0.556244236009,0.553218935719
Gradkowski,Bruce,QB,73.0,1650.0,PIT,2014.0,1919.73913889,-269.739138889,0.121379337445,0.140508225011
Spaeth,Matt,TE,80.0,1000.0,PIT,2014.0,1771.77936,-771.77936,0.602040674822,0.435595637597
Burress,Plaxico,WR,74.0,1005.0,PIT,2014.0,1436.08542,-431.08542,0.363045177218,0.300180904281
Warren,Greg,LS,71.0,905.0,PIT,2014.0,907.222333333,-2.22233333333,0.0148453031728,0.00244960165957
Stephens-Howling,LaRod,RB,72.0,780.0,PIT,2014.0,1092.99068293,-312.990682927,0.157680707934,0.286361711784
Velasco,Fernando,G,82.0,715.0,PIT,2014.0,2966.61334783,-2251.61334783,1.35953950063,0.758984432358
Whimper,Guy,G,73.0,715.0,PIT,2014.0,1044.40125,-329.40125,0.392455621275,0.31539721922
Sylvester,Stevenson,ILB,69.0,630.0,PIT,2014.0,714.654166667,-84.6541666667,0.45300719526,0.118454730435
Reed,Ed,S,86.0,5000.0,HOU,2014.0,4049.69790909,950.302090909,-0.434440262712,-0.234659994953
McCain,Brice,CB,76.0,1750.0,HOU,2014.0,1647.53717073,102.462829268,-0.0877464977352,-0.0621915129373
Mays,Joe,ILB,79.0,1037.5,HOU,2014.0,3032.0284,-1994.5284,0.936757580192,0.657819827809
Jones,Greg,FB,66.0,1000.0,HOU,2014.0,740.0,260.0,-1.0,-0.351351351351
Dobbins,Tim,ILB,72.0,905.0,HOU,2014.0,938.457633333,-33.4576333333,0.0808593885599,0.0356517248568
Harris,Ryan,LT,70.0,780.0,HOU,2014.0,751.4525,28.5475,-0.0726100087738,-0.0379897598318
Cherilus,Gosder,RT,90.0,7000.0,IND,2014.0,5513.78571429,1486.21428571,-1.25452676843,-0.269545166012
Landry,LaRon,S,86.0,6000.0,IND,2014.0,4049.69790909,1950.30209091,-0.89160042985,-0.481591993944
JeanFrancois,Ricky,DE,75.0,5500.0,IND,2014.0,1742.55296296,3757.44703704,-2.47941449622,-2.15628857022
Walden,Erik,OLB,74.0,4000.0,IND,2014.0,1556.80397059,2443.19602941,-2.48332998089,-1.56936651985
Thomas,Donald,G,81.0,3500.0,IND,2014.0,2781.67579167,718.324208333,-0.444194398442,-0.258234338626
Hasselbeck,Matt,QB,79.0,3625.0,IND,2014.0,3646.81521429,-21.8152142857,0.0104264591397,0.00598199058736
Heyward-Bey,Darrius,WR,79.0,2500.0,IND,2014.0,2602.2619,-102.2619,0.0609118270345,0.0392973128493
Bradshaw,Ahmad,RB,83.0,2000.0,IND,2014.0,2586.194,-586.194,0.339924303144,0.226662810292
Franklin,Aubrayo,DT,82.0,1050.0,IND,2014.0,3250.69152632,-2200.69152632,1.2144283015,0.676991805744
Sidbury,Lawrence,OLB,66.0,780.0,IND,2014.0,644.898054054,135.101945946,-0.632363171203,-0.209493492959
Levitre,Andy,G,96.0,7800.0,TEN,2014.0,6930.23611111,869.763888889,-0.474792045849,-0.125502778685
Walker,Delanie,TE,83.0,4375.0,TEN,2014.0,2699.83395,1675.16605,-0.979609827581,-0.620470029277
Greene,Shonn,RB,79.0,3333.333,TEN,2014.0,1886.89586667,1446.43713333,-0.950935714787,-0.766569665494
Fitzpatrick,Ryan,QB,76.0,3250.0,TEN,2014.0,2614.49146875,635.50853125,-0.246481839931,-0.243071564335
Wilson,George,S,85.0,2000.0,TEN,2014.0,3777.7703913,-1777.7703913,0.828317496903,0.470587200163
Fokou,Moise,ILB,73.0,1400.0,TEN,2014.0,1024.23948276,375.760517241,-0.632435299682,-0.366867830782
Pollard,Bernard,S,85.0,2000.0,TEN,2014.0,3777.7703913,-1777.7703913,0.828317496903,0.470587200163
Turner,Robert,C,73.0,1500.0,TEN,2014.0,1137.9574,362.0426,-0.439242990249,-0.318151277016
Reynaud,Darius,RB,74.0,1015.0,TEN,2014.0,1247.53897561,-232.53897561,0.115159134005,0.186398164832
Walter,Kevin,WR,74.0,1005.0,TEN,2014.0,1436.08542,-431.08542,0.363045177218,0.300180904281
Pitoitua,Ropati,DE,76.0,1000.0,TEN,2014.0,2405.38936667,-1405.38936667,0.638770361431,0.5842668909
Spencer,Chris,G,75.0,905.0,TEN,2014.0,1164.11324242,-259.113242424,0.278104860101,0.222584223752
Parmele,Jalen,RB,69.0,715.0,TEN,2014.0,894.951414634,-179.951414634,0.0901768655986,0.201073948475
Johnson,Antonio,DT,73.0,85.0,TEN,2014.0,1347.71287879,-1262.71287879,0.703531680263,0.936930186438
Vasquez,Louis,G,89.0,5875.0,DEN,2014.0,3722.74033333,2152.25966667,-0.886786394635,-0.578138541492
Welker,Wes,WR,93.0,6000.0,DEN,2014.0,6824.4646875,-824.4646875,0.222230512286,0.120810162445
Rodgers-Cromartie,Dominique,CB,79.0,5000.0,DEN,2014.0,2220.74007692,2779.25992308,-1.97943031156,-1.25150167368
Vickerson,Kevin,DT,78.0,2500.0,DEN,2014.0,2095.12794286,404.872057143,-0.223057966997,-0.193244550302
Knighton,Terrance,DT,80.0,2250.0,DEN,2014.0,2279.25825,-29.25825,0.0215248085729,0.0128367419532
Jammer,Quentin,S,79.0,1100.0,DEN,2014.0,2204.35325,-1104.35325,0.682124227238,0.50098742114
Bradley,Stewart,ILB,72.0,1100.0,DEN,2014.0,938.457633333,161.542366667,-0.390410668473,-0.172136025036
Phillips,Shaun,DE,79.0,1000.0,DEN,2014.0,2828.34163333,-1828.34163333,0.813851330857,0.646435922657
Smith,Sean,CB,82.0,6000.0,KC,2014.0,2835.19181481,3164.80818519,-1.83444732545,-1.11625893128
Fasano,Anthony,TE,80.0,4000.0,KC,2014.0,1771.77936,2228.22064,-1.7381644642,-1.25761744961
DeVito,Mike,DE,80.0,4200.0,KC,2014.0,3382.21912121,817.780878788,-0.363684671288,-0.241788260748
Daniel,Chase,QB,75.0,3333.333,KC,2014.0,2380.91791429,952.415085714,-0.377591515704,-0.400020126691
Avery,Donnie,WR,76.0,2850.0,KC,2014.0,1744.5868,1105.4132,-0.790458718232,-0.633624649688
Jones,Edgar,OLB,65.0,815.0,KC,2014.0,613.416117647,201.583882353,-0.941872360511,-0.328625017429
Jordan,Akeem,ILB,71.0,735.0,KC,2014.0,814.97212,-79.97212,0.298474721192,0.0981286574564
Diles,Zac,ILB,68.0,725.0,KC,2014.0,663.607852941,61.3921470588,-0.421340821497,-0.0925126892136
Gafford,Thomas,LS,69.0,715.0,KC,2014.0,958.8334,-243.8334,1.65345443339,0.254302155098
Schwartz,Geoff,G,77.0,700.0,KC,2014.0,1551.79935484,-851.799354839,0.672226464509,0.548910754591
Zombo,Frank,OLB,70.0,640.0,KC,2014.0,798.8472,-158.8472,0.463055563543,0.198845536418
Roach,Nick,ILB,78.0,3250.0,OAK,2014.0,2484.28542857,765.714571429,-0.393255479144,-0.308223267191
Maiava,Kaluka,ILB,75.0,2000.0,OAK,2014.0,1615.29316,384.70684,-0.289538485198,-0.238165337121
Burnett,Kevin,OLB,83.0,2625.0,OAK,2014.0,3785.227625,-1160.227625,0.39753430271,0.306514624731
Walker,Vance,DE,81.0,2000.0,OAK,2014.0,3394.42151515,-1394.42151515,0.622402488932,0.410797983965
Sims,Pat,DT,77.0,1750.0,OAK,2014.0,1796.53826316,-46.5382631579,0.0274162833686,0.0259044096707
Jenkins,Mike,CB,77.0,1500.0,OAK,2014.0,1754.05376316,-254.053763158,0.215724559769,0.144838070813
Porter,Tracy,CB,78.0,1500.0,OAK,2014.0,1922.82594444,-422.825944444,0.341828819902,0.21989818978
Carter,Andre,DE,80.0,1000.0,OAK,2014.0,3382.21912121,-2382.21912121,1.05942386342,0.704336128393
Hanson,Joselio,CB,76.0,1000.0,OAK,2014.0,1647.53717073,-647.537170732,0.554533964081,0.393033421179
Hunter,Jason,DE,74.0,1000.0,OAK,2014.0,1301.44744444,-301.447444444,0.267640234352,0.231624754216
Young,Usama,S,78.0,985.0,OAK,2014.0,1940.98603333,-955.986033333,0.628306315966,0.492525972323
Barnes,Khalif,LT,76.0,840.0,OAK,2014.0,1661.50392308,-821.503923077,0.589644084815,0.494433935224
Adams,Phillip,CB,73.0,775.0,OAK,2014.0,1005.56250909,-230.562509091,0.294486664388,0.229287097526
Mastrud,Jeron,TE,67.0,630.0,OAK,2014.0,561.308555556,68.6914444444,-0.901283736804,-0.122377333758
Jennings,Rashad,RB,73.0,630.0,OAK,2014.0,1186.15562791,-556.155627907,0.282417475239,0.468872393152
Parsons,Alex,C,65.0,480.0,OAK,2014.0,524.0937,-44.0937,0.85669761687,0.0841332380069
Cox,Derek,CB,84.0,5000.0,SD,2014.0,3418.88224,1581.11776,-0.815684087765,-0.462466282547
Freeney,Dwight,OLB,88.0,4375.0,SD,2014.0,5564.6138125,-1189.6138125,0.340867378211,0.213781917773
Phillips,John,TE,76.0,1758.333,SD,2014.0,1000.35157692,757.981423077,-1.5616283554,-0.757715027959
Dunlap,King,LT,78.0,1850.0,SD,2014.0,2291.76744444,-441.767444444,0.253290677105,0.192762771596
Woodhead,Danny,RB,82.0,1750.0,SD,2014.0,2445.86285714,-695.862857143,0.409886806972,0.284506081406
Rinehart,Chad,G,76.0,1250.0,SD,2014.0,1367.75527273,-117.755272727,0.105698281412,0.0860938174214
Brown,Ronnie,RB,78.0,1050.0,SD,2014.0,1334.84303571,-284.843035714,0.312427764299,0.213390659496
Marshall,Richard,CB,79.0,855.0,SD,2014.0,2220.74007692,-1365.74007692,0.97270042414,0.614993213801
Ohrnberger,Rich,C,70.0,675.0,SD,2014.0,788.7825625,-113.7825625,0.321083109229,0.144250859374
Keiser,Thomas,OLB,66.0,555.0,SD,2014.0,644.898054054,-89.8980540541,0.420780160853,0.13939886078
Durant,Justin,ILB,81.0,1200.0,DAL,2014.0,3618.68863158,-2418.68863158,1.12571509724,0.668388158758
Sims,Ernie,OLB,71.0,840.0,DAL,2014.0,1050.92332258,-210.923322581,0.271908311971,0.200702865803
Frampton,Eric,S,67.0,715.0,DAL,2014.0,642.806638889,72.1933611111,-0.336135401026,-0.112309607187
Armstrong,Anthony,WR,67.0,630.0,DAL,2014.0,610.764844828,19.2351551724,-0.0928295066759,-0.0314935532641
Myers,Brandon,TE,81.0,2250.0,NYG,2014.0,2244.07436842,5.92563157895,-0.0042914576754,-0.00264056827275
Carr,David,QB,74.0,1050.0,NYG,2014.0,2340.71291429,-1290.71291429,0.510114929109,0.551418717951
Patterson,Mike,DT,75.0,905.0,NYG,2014.0,1537.246225,-632.246225,0.382425671391,0.411284942333
Boothe,Kevin,G,82.0,905.0,NYG,2014.0,2966.61334783,-2061.61334783,1.24481620439,0.69493833746
Rivers,Keith,OLB,77.0,800.0,NYG,2014.0,2171.20963889,-1371.20963889,0.711817184106,0.631541797866
Connor,Dan,ILB,76.0,780.0,NYG,2014.0,1696.84872,-916.84872,0.672408843966,0.540324372582
Ross,Aaron,CB,76.0,780.0,NYG,2014.0,1647.53717073,-867.537170732,0.74293623288,0.526566068519
Torain,Ryan,RB,71.0,715.0,NYG,2014.0,1001.71888889,-286.718888889,0.150332517902,0.286226896657
Barwin,Connor,OLB,83.0,6000.0,PHI,2014.0,3785.227625,2214.772375,-0.758857979922,-0.585109429185
Williams,Cary,CB,83.0,5666.667,PHI,2014.0,3253.70948148,2412.95751852,-1.23120911225,-0.741602018328
Sopoaga,Isaac,DT,80.0,3666.667,PHI,2014.0,2279.25825,1387.40875,-1.02069357382,-0.608710640841
Fletcher,Bradley,CB,82.0,2625.0,PHI,2014.0,2835.19181481,-210.191814815,0.121835444664,0.074136717564
Phillips,Jason,ILB,70.0,730.0,PHI,2014.0,792.129166667,-62.1291666667,0.248045241972,0.0784331259107
Jones,Felix,RB,76.0,780.0,PHI,2014.0,1072.21289744,-292.212897436,0.426556742069,0.272532533543
Golston,Kedric,DT,72.0,1100.0,WAS,2014.0,1274.46716129,-174.46716129,0.0942937116572,0.136894199074
Davis,Fred,TE,86.0,2500.0,WAS,2014.0,4262.1921875,-1762.1921875,0.861148305279,0.413447378715
Biggers,E.J.,CB,74.0,1500.0,WAS,2014.0,1227.05486275,272.945137255,-0.288049236111,-0.222439228711
Hall,DeAngelo,CB,81.0,1250.0,WAS,2014.0,2614.99076667,-1364.99076667,0.821869424969,0.521986839903
Grossman,Rex,QB,72.0,960.0,WAS,2014.0,1713.6015625,-753.6015625,0.325485787555,0.439776421189
Tapp,Darryl,DE,69.0,865.0,WAS,2014.0,735.620097561,129.379902439,-0.369011979388,-0.175878694544
Kehl,Bryan,ILB,66.0,740.0,WAS,2014.0,615.461777778,124.538222222,-1.13739132783,-0.202349238765
Bushrod,Jermon,G,86.0,7193.0,CHI,2014.0,3388.11264286,3804.88735714,-2.07151154359,-1.12301087898
Bennett,Martellus,TE,88.0,5100.0,CHI,2014.0,4840.15145455,259.848545455,-0.126095505663,-0.0536860360455
Williams,D.J.,ILB,80.0,1750.0,CHI,2014.0,3469.14347368,-1719.14347368,0.765427901098,0.495552716895
Anderson,James,OLB,82.0,1250.0,CHI,2014.0,3295.66376923,-2045.66376923,0.756611434743,0.620713735524
Ellis,Sedrick,DT,77.0,1000.0,CHI,2014.0,1796.53826316,-796.538263158,0.469250832644,0.443373948383
Hayden,Kelvin,CB,75.0,905.0,CHI,2014.0,1448.85267391,-543.852673913,0.528526851595,0.375367822902
McCown,Josh,QB,71.0,865.0,CHI,2014.0,1503.82254839,-638.822548387,0.276640568815,0.424799155374
Slauson,Matt,G,79.0,815.0,CHI,2014.0,2171.66467857,-1356.66467857,0.810814504162,0.624711859044
Britton,Eben,RT,70.0,715.0,CHI,2014.0,737.199166667,-22.1991666667,0.0930409369736,0.0301128482918
Scott,Jonathan,LT,72.0,715.0,CHI,2014.0,1598.73822222,-883.738222222,0.529957313295,0.552772311275
Irvin,Corvey,DT,67.0,630.0,CHI,2014.0,595.22872,34.77128,-0.294375060338,-0.0584166704859
Collins,Nate,DT,67.0,630.0,CHI,2014.0,595.22872,34.77128,-0.294375060338,-0.0584166704859
Houston,Chris,CB,85.0,5000.0,DET,2014.0,4000.91391667,999.086083333,-0.423551933317,-0.24971446628
Bush,Reggie,RB,83.0,4000.0,DET,2014.0,2586.194,1413.806,-0.819842951875,-0.546674379416
Jones,Jason,DE,81.0,3166.667,DET,2014.0,3394.42151515,-227.754515152,0.101658627291,0.0670967097442
Mosley,C.J.,DT,75.0,1375.0,DET,2014.0,1537.246225,-162.246225,0.0981375911359,0.105543420671
Owens,Montell,FB,74.0,1250.0,DET,2014.0,809.108333333,440.891666667,-1.40505677399,-0.544910549679
Idonije,Israel,DE,81.0,905.0,DET,2014.0,3394.42151515,-2489.42151515,1.11115765943,0.733386087744
Gandy,Dylan,G,71.0,905.0,DET,2014.0,836.263361111,68.7366388889,-0.0933148718008,-0.0821949664249
Muhlbach,Don,LS,58.0,905.0,DET,2014.0,794.222166667,110.777833333,-0.465410072721,-0.139479654412
Spievey,Amari,S,76.0,630.0,DET,2014.0,1544.40651429,-914.406514286,0.709093410391,0.592076312698
Jones,Brad,ILB,78.0,3750.0,GB,2014.0,2484.28542857,1265.71457143,-0.650045341723,-0.50948838522
Jennings,Greg,WR,88.0,9000.0,MIN,2014.0,6025.70366667,2974.29633333,-0.880398105971,-0.493601494177
Henderson,Erin,ILB,80.0,2000.0,MIN,2014.0,3469.14347368,-1469.14347368,0.654118415762,0.423488819309
Berger,Joe,C,74.0,905.0,MIN,2014.0,1535.18627778,-630.186277778,0.556656646578,0.410494991324
Bishop,Desmond,OLB,83.0,850.0,MIN,2014.0,3785.227625,-2935.227625,1.00571098469,0.775442830865
Mitchell,Marvin,OLB,69.0,815.0,MIN,2014.0,706.731558824,108.268441176,-0.497310138815,-0.153195990507
Olsen,Seth,G,66.0,670.0,MIN,2014.0,576.564857143,93.4351428571,-1.05278379424,-0.162054869803
Kropog,Troy,RT,74.0,630.0,MIN,2014.0,1218.18725,-588.18725,0.741747795153,0.482838126897
Baker,Sam,LT,80.0,6808.333,ATL,2014.0,2762.5307,4045.8023,-2.23698419204,-1.46452754353
Jackson,Steven,RB,89.0,4000.0,ATL,2014.0,4537.43188889,-537.431888889,0.242248675102,0.118444067492
Umenyiora,Osi,OLB,84.0,4250.0,ATL,2014.0,4207.24211111,42.7578888889,-0.0134950606549,-0.010162925679
Edwards,Dwan,DT,79.0,1750.0,CAR,2014.0,2048.9826,-298.9826,0.262814328366,0.145917588563
Blackburn,Chase,OLB,77.0,1025.0,CAR,2014.0,2171.20963889,-1146.20963889,0.5950160314,0.527912928516
Hixon,Domenik,WR,76.0,1162.5,CAR,2014.0,1744.5868,-582.0868,0.41623854847,0.333653103417
Wharton,Travelle,G,82.0,1100.0,CAR,2014.0,2966.61334783,-1866.61334783,1.12707387404,0.629206819013
Munnerlyn,Captain,CB,76.0,1100.0,CAR,2014.0,1647.53717073,-547.537170732,0.468896569172,0.332336763297
Florence,Drayton,CB,70.0,1005.0,CAR,2014.0,751.434140625,253.565859375,-0.407923746427,-0.337442559057
Anderson,Derek,QB,73.0,840.0,CAR,2014.0,1919.73913889,-1079.73913889,0.48586950278,0.562440550915
Scott,Chris,G,68.0,630.0,CAR,2014.0,639.955,-9.955,0.0619104798442,0.0155557812659
Lewis,Keenan,CB,83.0,5110.0,NO,2014.0,3253.70948148,1856.29051852,-0.94717034338,-0.570515139438
Watson,Benjamin,TE,82.0,1650.0,NO,2014.0,2695.9944,-1045.9944,0.60924031401,0.387980924589
Butler,Victor,OLB,81.0,1500.0,NO,2014.0,3421.27037931,-1921.27037931,0.659688896034,0.561566367548
Coleman,Kenyon,DE,78.0,1005.0,NO,2014.0,2937.12590625,-1932.12590625,0.86496521747,0.657828764555
Roby,Courtney,WR,67.0,905.0,NO,2014.0,610.764844828,294.235155172,-1.4199887683,-0.481748675721
McCown,Luke,QB,72.0,840.0,NO,2014.0,1713.6015625,-873.6015625,0.377314627157,0.50980436854
Smith,Jason,LT,75.0,780.0,NO,2014.0,1562.63669231,-782.636692308,0.554605266639,0.500843667732
Herring,Will,LB,70.0,765.0,NO,2014.0,765.0,0.0,nan,0.0
Humber,Ramon,OLB,64.0,740.0,NO,2014.0,575.501433333,164.498566667,-1.06323025225,-0.285835198905
Meachem,Robert,WR,73.0,715.0,NO,2014.0,1334.91094545,-619.910945455,0.55866650458,0.464383746021
Landri,Derek,DT,74.0,1375.0,TB,2014.0,1386.00947368,-11.0094736842,0.006568312688,0.00794328891198
Crabtree,Tom,TE,74.0,800.0,TB,2014.0,895.2486,-95.2486,0.257619267343,0.106393464341
Casillas,Jonathan,OLB,73.0,1400.0,TB,2014.0,1428.65562069,-28.6556206897,0.0276531090882,0.0200577523895
Orlovsky,Dan,QB,70.0,905.0,TB,2014.0,1353.95928571,-448.959285714,0.188635036952,0.331589945467
Economos,Andrew,LS,62.0,905.0,TB,2014.0,933.333333333,-28.3333333333,0.707106781187,0.0303571428571
Smith,Steve,WR,90.0,780.0,TB,2014.0,6521.72344,-5741.72344,1.47642734176,0.880399712258
Leonard,Brian,RB,73.0,780.0,TB,2014.0,1186.15562791,-406.155627907,0.206247030924,0.34241343914
Cutrera,Jacob,ILB,66.0,650.0,TB,2014.0,615.461777778,34.5382222222,-0.31543307535,-0.0561175745908
Avril,Cliff,DE,83.0,6500.0,SEA,2014.0,3434.29326087,3065.70673913,-1.62573885413,-0.892674709542
Bennett,Michael,DE,86.0,4800.0,SEA,2014.0,5243.04671429,-443.046714286,0.141451504142,0.0845017674702
Winfield,Antoine,CB,90.0,2000.0,SEA,2014.0,6520.97917647,-4520.97917647,1.59212094204,0.693297594445
Jackson,Tarvaris,QB,73.0,840.0,SEA,2014.0,1919.73913889,-1079.73913889,0.48586950278,0.562440550915
Dorsey,Glenn,DE,82.0,3000.0,SF,2014.0,3468.88826667,-468.888266667,0.209804558851,0.135169607846
Skuta,Dan,OLB,68.0,1500.0,SF,2014.0,663.459210526,836.540789474,-4.0086953167,-1.26087749812
Snyder,Adam,G,73.0,1225.0,SF,2014.0,1044.40125,180.59875,-0.215169173258,-0.172920848189
Haralson,Parys,DE,82.0,1150.0,SF,2014.0,3468.88826667,-2318.88826667,1.03758904711,0.668481683008
Osgood,Kassim,WR,67.0,940.0,SF,2014.0,610.764844828,329.235155172,-1.58889994705,-0.539053873124
Wright,Eric,CB,79.0,715.001,SF,2014.0,2220.74007692,-1505.73907692,1.07240979709,0.678034810363
McBath,Darcel,S,72.0,630.0,SF,2014.0,861.158673469,-231.158673469,0.549683764799,0.268427504235
Williams,Mario,DE,97.0,16000.0,BUF,2012.0,10013.9338,5986.0662,-1.37728238232,-0.59777369409
Anderson,Mark,DE,81.0,6875.0,BUF,2012.0,3688.65096429,3186.34903571,-1.6420315673,-0.863825031581
Young,Vince,QB,75.0,1987.5,BUF,2012.0,2400.31215385,-412.812153846,0.174507944722,0.171982695328
Scott,Bryan,OLB,77.0,825.0,BUF,2012.0,1727.05103226,-902.051032258,0.653611654304,0.522307109292
Merriman,Shawne,LB,78.0,700.0,BUF,2012.0,2034.05558333,-1334.05558333,0.85718788824,0.655859945158
Choice,Tashard,RB,72.0,700.0,BUF,2012.0,877.304594595,-177.304594595,0.319900649216,0.202101522877
Marshall,Richard,CB,81.0,5333.333,MIA,2012.0,2970.87991176,2362.45308824,-1.0996784072,-0.795203158122
Garrard,David,QB,77.0,3350.0,MIA,2012.0,3729.37822727,-379.378227273,0.112213077279,0.101726937884
Hicks,Artis,G,73.0,2000.0,MIA,2012.0,1259.27309302,740.726906977,-0.701354834762,-0.588217846534
Gaffney,Jabar,WR,78.0,925.0,MIA,2012.0,2462.58662162,-1537.58662162,0.900396527278,0.624378695199
Guyton,Gary,OLB,71.0,765.0,MIA,2012.0,1221.29177143,-456.291771429,0.548881084737,0.373614055301
Johnson,Tyrell,S,72.0,765.0,MIA,2012.0,918.918574468,-153.918574468,0.261448925594,0.167499687943
Slaton,Steve,RB,72.0,700.0,MIA,2012.0,877.304594595,-177.304594595,0.319900649216,0.202101522877
Baker,Ryan,DT,62.0,617.5,MIA,2012.0,566.80125,50.69875,-0.222520171944,-0.0894471386575
Westerman,Jamaal,LB,68.0,615.0,MIA,2012.0,674.5,-59.5,0.431931253703,0.0882134914752
Stanford,R.J.,CB,58.0,540.0,MIA,2012.0,480.4337,59.5663,-0.723439555098,-0.123984433232
Lawrence,Quinten,WR,58.0,465.0,MIA,2012.0,654.850478261,-189.850478261,0.207221798262,0.289914239301
Lloyd,Brandon,WR,88.0,4000.0,NE,2012.0,5646.81871429,-1646.81871429,0.507747571089,0.291636547516
Connolly,Dan,G,80.0,3233.333,NE,2012.0,2356.4577,876.8753,-0.588781166806,-0.372115866964
Gregory,Steve,S,73.0,2350.0,NE,2012.0,981.7704375,1368.2295625,-2.29318708827,-1.39363491733
Slater,Matthew,WR,67.0,1800.0,NE,2012.0,651.338229508,1148.66177049,-4.44676433074,-1.76354115029
Fells,Daniel,TE,67.0,1750.0,NE,2012.0,599.44196875,1150.55803125,-5.20897458833,-1.91938184383
Koppen,Dan,C,82.0,1525.0,NE,2012.0,2848.37914286,-1323.37914286,0.835653209829,0.464607791479
Gallery,Robert,T,77.0,1800.0,NE,2012.0,2750.0,-950.0,0.377114795337,0.345454545455
Branch,Deion,WR,79.0,1325.0,NE,2012.0,2938.11059375,-1613.11059375,0.818428039241,0.549029909623
Scott,Trevor,DE,75.0,1150.0,NE,2012.0,1593.35544444,-443.355444444,0.312528293272,0.278252693704
Allen,Will,S,76.0,1000.0,NE,2012.0,1343.289,-343.289,0.326490088955,0.255558558136
White,Tracy,LB,69.0,990.0,NE,2012.0,797.599714286,192.400285714,-0.511550231195,-0.241224115641
Harrison,Marcus,DT,65.0,623.12,NE,2012.0,622.323269231,0.796730769231,-0.0030009421424,-0.00128025225574
Landry,LaRon,S,83.0,3500.0,NYJ,2012.0,3392.33861538,107.661384615,-0.0519397106325,-0.0317366267999
Bell,Yeremiah,S,80.0,1400.0,NYJ,2012.0,2636.555625,-1236.555625,0.621403919867,0.469004186096
Stanton,Drew,QB,70.0,1250.0,NYJ,2012.0,1289.69660714,-39.6966071429,0.0245047544382,0.0307798027249
Berry,Aaron,CB,73.0,557.5,NYJ,2012.0,1239.61567442,-682.115674419,0.667219292498,0.550263834586
Maybin,Aaron,OLB,74.0,1015.0,NYJ,2012.0,1444.27025,-429.27025,0.469468554775,0.297222940097
