Last Name,First Name,Position,Overall,Salary,Team,Year
Cole,Trent,OLB,95.0,12131.25,PHI,2012.0
Asomugha,Nnamdi,CB,92.0,12000.0,PHI,2012.0
Jackson,DeSean,WR,86.0,9700.0,PHI,2012.0
McCoy,LeSean,RB,95.0,9000.0,PHI,2012.0
Ryans,DeMeco,ILB,87.0,7800.0,PHI,2012.0
Bell,Demetress,RT,81.0,6900.0,PHI,2012.0
Jenkins,Cullen,DT,88.0,6075.0,PHI,2012.0
Herremans,Todd,RT,88.0,6000.0,PHI,2012.0
Mathis,Evan,G,92.0,5100.0,PHI,2012.0
Celek,Brent,TE,83.0,4875.0,PHI,2012.0
Patterson,Mike,DT,83.0,4785.714,PHI,2012.0
Graham,Brandon,OLB,73.0,3381.6,PHI,2012.0
Rodgers-Cromartie,Dominique,CB,81.0,3105.75,PHI,2012.0
Tapp,Darryl,OLB,76.0,3000.0,PHI,2012.0
Avant,Jason,WR,79.0,2950.0,PHI,2012.0
Maclin,Jeremy,WR,86.0,2875.0,PHI,2012.0
Cox,Fletcher,DE,76.0,2560.3,PHI,2012.0
Watkins,Danny,G,74.0,1983.988,PHI,2012.0
Allen,Nate,S,78.0,1283.25,PHI,2012.0
Dunlap,King,LT,68.0,1200.0,PHI,2012.0
Kendricks,Mychal,ILB,70.0,1111.111,PHI,2012.0
Landri,Derek,DT,76.0,1100.0,PHI,2012.0
Dixon,Antonio,DT,74.0,911.667,PHI,2012.0
Jarrett,Jaiquawn,S,70.0,899.688,PHI,2012.0
Dorenbos,Jon,LS,41.0,880.0,PHI,2012.0
Curry,Vinny,DE,69.0,845.458,PHI,2012.0
Marsh,Curtis,CB,66.0,809.79,PHI,2012.0
Edwards,Trent,QB,70.0,707.5,PHI,2012.0
Moore,Evan,TE,73.0,707.5,PHI,2012.0
Foles,Nick,QB,65.0,692.13,PHI,2012.0
Boykin,Brandon,CB,66.0,626.367,PHI,2012.0
Matthews,Casey,ILB,65.0,619.966,PHI,2012.0
Dixon,Antonio,DT,74.0,615.0,PHI,2012.0
Coleman,Kurt,S,74.0,613.342,PHI,2012.0
Kopa,Matt,G,64.0,588.333,PHI,2012.0
Hughes,Brandon,CB,65.0,585.0,PHI,2012.0
Tennant,Matt,G,70.0,585.0,PHI,2012.0
Kelly,Dennis,G,62.0,572.2,PHI,2012.0
Harbor,Clay,TE,71.0,560.725,PHI,2012.0
Lewis,Dion,RB,72.0,557.22,PHI,2012.0
Salas,Greg,WR,65.0,555.0,PHI,2012.0
McNutt,Marvin,WR,67.0,549.723,PHI,2012.0
Brown,Bryce,RB,63.0,537.72,PHI,2012.0
Kelce,Jason,C,76.0,534.358,PHI,2012.0
Cooper,Riley,WR,69.0,527.87,PHI,2012.0
Johnson,Damaris,WR,61.0,485.0,PHI,2012.0
Polk,Chris,RB,65.0,483.333,PHI,2012.0
Reynolds,Dallas,G,64.0,480.0,PHI,2012.0
Geathers,Clifton,DE,62.0,473.555,PHI,2012.0
Thornton,Cedric,DE,61.0,467.5,PHI,2012.0
Hunt,Phillip,OLB,69.0,463.333,PHI,2012.0
Chaney,Jamar,ILB,76.0,462.563,PHI,2012.0
Johnson,Ronald,WR,61.0,455.0,PHI,2012.0
Sims,David,S,60.0,435.0,PHI,2012.0
Anderson,Colt,S,68.0,405.0,PHI,2012.0
Lindley,Trevard,CB,64.0,393.906,PHI,2012.0
Jordan,Akeem,ILB,72.0,367.5,PHI,2012.0
Williams,Trent,LT,87.0,10000.0,WAS,2012.0
Hall,DeAngelo,CB,86.0,9166.667,WAS,2012.0
Garcon,Pierre,WR,82.0,8500.0,WAS,2012.0
Cofield,Barry,DT,83.0,6000.0,WAS,2012.0
Morgan,Josh,WR,79.0,5750.0,WAS,2012.0
Brown,Jammal,T,76.0,5500.0,WAS,2012.0
Bowen,Stephen,DE,78.0,5500.0,WAS,2012.0
Davis,Fred,TE,83.0,5446.0,WAS,2012.0
Fletcher,London,ILB,91.0,5375.0,WAS,2012.0
GriffinIII,Robert,QB,83.0,5279.775,WAS,2012.0
Carriker,Adam,DE,79.0,5000.0,WAS,2012.0
Moss,Santana,WR,83.0,5000.0,WAS,2012.0
Wilson,Josh,CB,83.0,4500.0,WAS,2012.0
Chester,Chris,G,75.0,4000.0,WAS,2012.0
Orakpo,Brian,OLB,91.0,3559.0,WAS,2012.0
Meriweather,Brandon,S,75.0,3000.0,WAS,2012.0
Montgomery,Will,C,79.0,3000.0,WAS,2012.0
Griffin,Cedric,CB,76.0,2500.0,WAS,2012.0
Kerrigan,Ryan,OLB,86.0,2180.074,WAS,2012.0
Doughty,Reed,S,72.0,1375.0,WAS,2012.0
Grossman,Rex,QB,75.0,1300.0,WAS,2012.0
Lichtensteiger,Kory,C,80.0,1260.0,WAS,2012.0
Jenkins,Jarvis,DE,73.0,1195.67,WAS,2012.0
Alexander,Lorenzo,OLB,74.0,1050.0,WAS,2012.0
Williams,Madieu,S,73.0,890.0,WAS,2012.0
Cooley,Chris,TE,79.0,825.0,WAS,2012.0
Riley,Perry,ILB,79.0,790.75,WAS,2012.0
Golston,Kedric,DE,73.0,780.0,WAS,2012.0
LeRibeus,Josh,G,66.0,714.081,WAS,2012.0
Polumbus,Tyler,RT,65.0,700.0,WAS,2012.0
Wilson,Chris,LB,62.0,700.0,WAS,2012.0
Hankerson,Leonard,WR,71.0,680.344,WAS,2012.0
Balmer,Kentwan,DE,68.0,650.0,WAS,2012.0
Cousins,Kirk,QB,72.0,643.172,WAS,2012.0
Robinson,Keenan,ILB,58.0,630.027,WAS,2012.0
Helu,Roy,RB,79.0,627.563,WAS,2012.0
Williams,Keiland,RB,69.0,585.0,WAS,2012.0
Gettis,Adam,G,63.0,575.493,WAS,2012.0
Gomes,Dejon,S,69.0,557.825,WAS,2012.0
Morris,Alfred,RB,64.0,555.775,WAS,2012.0
Paul,Niles,TE,63.0,555.413,WAS,2012.0
So'oto,Vic,OLB,65.0,555.0,WAS,2012.0
Muckelroy,Roddrick,ILB,62.0,553.394,WAS,2012.0
Crawford,Richard,CB,61.0,540.933,WAS,2012.0
Bernstine,Jordan,S,61.0,540.455,WAS,2012.0
Royster,Evan,RB,73.0,536.918,WAS,2012.0
Jackson,Rob,OLB,65.0,536.667,WAS,2012.0
Hurt,Maurice,G,69.0,524.85,WAS,2012.0
Neild,Chris,DT,69.0,521.475,WAS,2012.0
Addison,Mario,DE,62.0,510.0,WAS,2012.0
Murphy,Jerome,CB,71.0,510.0,WAS,2012.0
Minnifield,Chase,CB,64.0,496.667,WAS,2012.0
Compton,Tom,LT,57.0,480.0,WAS,2012.0
Briscoe,Dezmon,WR,72.0,473.125,WAS,2012.0
Pugh,Jordan,S,71.0,468.319,WAS,2012.0
Robinson,Aldrick,WR,57.0,415.0,WAS,2012.0
Paulsen,Logan,TE,68.0,408.333,WAS,2012.0
Banks,Brandon,WR,65.0,405.0,WAS,2012.0
Sundberg,Nick,LS,57.0,405.0,WAS,2012.0
Baker,Chris,DT,64.0,355.95,WAS,2012.0
Peppers,Julius,OLB,97.0,14000.0,CHI,2012.0
Cutler,Jay,QB,87.0,10074.0,CHI,2012.0
Marshall,Brandon,WR,91.0,8955.8,CHI,2012.0
Urlacher,Brian,LB,95.0,8710.0,CHI,2012.0
Forte,Matt,RB,93.0,7600.0,CHI,2012.0
Tillman,Charles,CB,89.0,6166.667,CHI,2012.0
Briggs,Lance,OLB,92.0,5833.333,CHI,2012.0
Hester,Devin,WR,78.0,5489.006,CHI,2012.0
Jennings,Tim,CB,81.0,3800.0,CHI,2012.0
Bennett,Earl,WR,77.0,3750.0,CHI,2012.0
Bush,Michael,RB,83.0,3500.0,CHI,2012.0
Campbell,Jason,QB,79.0,3500.0,CHI,2012.0
Garza,Roberto,C,77.0,3275.0,CHI,2012.0
Davis,Kellen,TE,78.0,3000.0,CHI,2012.0
Spencer,Chris,G,77.0,3000.0,CHI,2012.0
Idonije,Israel,DE,80.0,2500.0,CHI,2012.0
Roach,Nick,ILB,75.0,2250.0,CHI,2012.0
McClellin,Shea,OLB,76.0,2065.85,CHI,2012.0
Spaeth,Matt,TE,71.0,1991.667,CHI,2012.0
Carimi,Gabe,G,79.0,1764.012,CHI,2012.0
Toeaina,Matt,DT,74.0,1617.5,CHI,2012.0
Weems,Eric,WR,73.0,1413.333,CHI,2012.0
Jeffery,Alshon,WR,70.0,1136.958,CHI,2012.0
Mannelly,Patrick,LS,66.0,932.5,CHI,2012.0
Costanzo,Blake,OLB,66.0,932.5,CHI,2012.0
Paea,Stephen,DT,73.0,921.476,CHI,2012.0
Hayden,Kelvin,CB,76.0,890.0,CHI,2012.0
McCown,Josh,QB,70.0,875.0,CHI,2012.0
Wright,Major,S,77.0,869.425,CHI,2012.0
Steltz,Craig,S,72.0,820.0,CHI,2012.0
Wootton,Corey,DT,72.0,785.018,CHI,2012.0
Hayes,Geno,OLB,74.0,750.0,CHI,2012.0
Thomas,Devin,WR,67.0,700.0,CHI,2012.0
Okoye,Amobi,DT,75.0,700.0,CHI,2012.0
Scott,Jonathan,LT,75.0,700.0,CHI,2012.0
Rachal,Chilo,G,69.0,700.0,CHI,2012.0
Hardin,Brandon,S,70.0,680.25,CHI,2012.0
Williams,Edwin,C,73.0,630.0,CHI,2012.0
Bell,Kahlil,RB,69.0,615.0,CHI,2012.0
Melton,Henry,DT,80.0,565.25,CHI,2012.0
Moore,D.J.,CB,72.0,554.188,CHI,2012.0
Nolan,Troy,S,73.0,540.0,CHI,2012.0
Eldridge,Brody,TE,65.0,540.0,CHI,2012.0
Pressley,DeMario,DT,65.0,540.0,CHI,2012.0
Collins,Nate,DT,62.0,540.0,CHI,2012.0
McManis,Sherrick,CB,66.0,533.0,CHI,2012.0
DeCicco,Dom,ILB,57.0,510.0,CHI,2012.0
Thomas,J.T.,OLB,60.0,495.629,CHI,2012.0
Knox,Johnny,WR,75.0,488.5,CHI,2012.0
Brown,James,G,60.0,480.0,CHI,2012.0
Webb,J'Marcus,RT,69.0,476.403,CHI,2012.0
Adams,Kyle,TE,61.0,465.0,CHI,2012.0
Trahan,Patrick,OLB,61.0,465.0,CHI,2012.0
Walters,Anthony,S,62.0,465.0,CHI,2012.0
Louis,Lance,G,71.0,448.0,CHI,2012.0
Allen,Armando,RB,64.0,415.0,CHI,2012.0
Unga,Harvey,FB,58.0,397.5,CHI,2012.0
Ozougwu,Cheta,DE,64.0,390.0,CHI,2012.0
Johnson,Calvin,WR,99.0,16207.143,DET,2012.0
Suh,Ndamukong,DT,92.0,12900.4,DET,2012.0
Stafford,Matthew,QB,91.0,12000.0,DET,2012.0
Avril,Cliff,DE,89.0,10605.0,DET,2012.0
VandenBosch,Kyle,DE,82.0,6500.0,DET,2012.0
Williams,Corey,DT,83.0,6433.333,DET,2012.0
Tulloch,Stephen,ILB,90.0,5100.0,DET,2012.0
Burleson,Nate,WR,77.0,5000.0,DET,2012.0
Raiola,Dominic,C,80.0,5000.0,DET,2012.0
Sims,Rob,G,88.0,3550.0,DET,2012.0
Peterman,Stephen,G,86.0,3000.0,DET,2012.0
Cherilus,Gosder,RT,78.0,3000.0,DET,2012.0
Houston,Chris,CB,83.0,3000.0,DET,2012.0
Backus,Jeff,T,81.0,2925.0,DET,2012.0
Durant,Justin,OLB,83.0,2750.0,DET,2012.0
Hill,Shaun,QB,76.0,2750.0,DET,2012.0
Pettigrew,Brandon,TE,84.0,2560.0,DET,2012.0
Thomas,Mike,WR,75.0,2552.5,DET,2012.0
Fairley,Nick,DT,79.0,2472.25,DET,2012.0
Scheffler,Tony,TE,77.0,2356.5,DET,2012.0
Florence,Drayton,CB,74.0,2250.0,DET,2012.0
Jackson,Lawrence,DE,79.0,2240.0,DET,2012.0
Reiff,Riley,LT,77.0,1998.425,DET,2012.0
Best,Jahvid,RB,81.0,1969.0,DET,2012.0
Levy,DeAndre,ILB,80.0,1927.0,DET,2012.0
Gandy,Dylan,G,75.0,1642.5,DET,2012.0
Delmas,Louis,S,83.0,1487.5,DET,2012.0
Lacey,Jacob,CB,71.0,1300.0,DET,2012.0
Hilliard,Corey,RT,76.0,1260.0,DET,2012.0
Young,Titus,WR,75.0,1140.33,DET,2012.0
Broyles,Ryan,WR,65.0,919.625,DET,2012.0
Wendling,John,S,69.0,913.333,DET,2012.0
Heller,Will,TE,63.0,890.0,DET,2012.0
Coleman,Erik,S,77.0,890.0,DET,2012.0
Muhlbach,Don,LS,54.0,890.0,DET,2012.0
Leshoure,Mikel,RB,72.0,858.545,DET,2012.0
Bartell,Ron,CB,81.0,850.0,DET,2012.0
Logan,Stefan,WR,63.0,820.0,DET,2012.0
Smith,Kevin,RB,78.0,765.0,DET,2012.0
Johnson,Tyrell,S,72.0,707.5,DET,2012.0
Fluellen,Andre,DT,66.0,700.0,DET,2012.0
Bentley,Bill,CB,70.0,677.278,DET,2012.0
Robiskie,Brian,WR,67.0,665.0,DET,2012.0
Spievey,Amari,S,77.0,638.333,DET,2012.0
Lewis,Ronnell,DE,69.0,624.272,DET,2012.0
Palmer,Ashlee,OLB,67.0,615.0,DET,2012.0
Smith,Alphonso,CB,74.0,615.0,DET,2012.0
Lee,Pat,CB,68.0,615.0,DET,2012.0
Whitehead,Tahir,ILB,61.0,578.0,DET,2012.0
Greenwood,Chris,CB,63.0,573.0,DET,2012.0
Green,Jonte,CB,62.0,549.25,DET,2012.0
Carey,Don,S,70.0,540.0,DET,2012.0
Lewis,Travis,ILB,66.0,539.793,DET,2012.0
Fox,Jason,RT,64.0,515.333,DET,2012.0
Nagy,Bill,G,71.0,502.725,DET,2012.0
Bell,Joique,RB,58.0,502.5,DET,2012.0
Moore,Kellen,QB,68.0,486.667,DET,2012.0
Durham,Kris,WR,64.0,465.0,DET,2012.0
Silva,Ricardo,S,59.0,465.0,DET,2012.0
Long,Lance,WR,60.0,465.0,DET,2012.0
Young,Willie,DE,75.0,421.0,DET,2012.0
Overbay,Nathan,TE,56.0,390.0,DET,2012.0
Woodson,Charles,S,89.0,11000.0,GB,2012.0
Rodgers,Aaron,QB,99.0,10586.667,GB,2012.0
Williams,Tramon,CB,88.0,8250.0,GB,2012.0
Finley,Jermichael,TE,86.0,7000.0,GB,2012.0
Sitton,Josh,G,95.0,6750.0,GB,2012.0
Hawk,A.J.,ILB,83.0,6750.0,GB,2012.0
Jennings,Greg,WR,93.0,6721.25,GB,2012.0
Pickett,Ryan,DT,85.0,6187.5,GB,2012.0
Raji,B.J.,DE,84.0,5386.0,GB,2012.0
Lang,T.J.,G,87.0,5200.0,GB,2012.0
Bishop,Desmond,OLB,86.0,4762.5,GB,2012.0
Nelson,Jordy,WR,89.0,4366.667,GB,2012.0
Saturday,Jeff,C,90.0,3875.0,GB,2012.0
Jones,James,WR,79.0,3233.333,GB,2012.0
Bulaga,Bryan,RT,89.0,2649.0,GB,2012.0
Matthews,Clay,OLB,94.0,2620.0,GB,2012.0
Driver,Donald,WR,78.0,2300.0,GB,2012.0
Perry,Nick,OLB,73.0,1874.813,GB,2012.0
Bush,Jarrett,CB,71.0,1750.0,GB,2012.0
Sherrod,Derek,RT,70.0,1650.501,GB,2012.0
Peprah,Charlie,S,77.0,1125.0,GB,2012.0
Worthy,Jerel,DE,68.0,987.051,GB,2012.0
Goode,Brett,LS,63.0,905.0,GB,2012.0
Burnett,Morgan,S,81.0,877.025,GB,2012.0
Hayward,Casey,CB,70.0,827.478,GB,2012.0
Cobb,Randall,WR,76.0,802.355,GB,2012.0
Walden,Erik,OLB,72.0,725.0,GB,2012.0
Quarless,Andrew,TE,70.0,703.856,GB,2012.0
Newhouse,Marshall,RT,73.0,695.713,GB,2012.0
McMillian,Jerron,S,65.0,600.146,GB,2012.0
Daniels,Mike,DE,62.0,600.146,GB,2012.0
House,Davon,CB,71.0,585.145,GB,2012.0
Manning,Terrell,ILB,60.0,567.87,GB,2012.0
Williams,D.J.,TE,68.0,559.5,GB,2012.0
Harris,DuJuan,RB,67.0,555.0,GB,2012.0
Harrell,Graham,QB,66.0,540.0,GB,2012.0
Smith,D.J.,ILB,71.0,535.788,GB,2012.0
Taylor,Ryan,TE,63.0,524.794,GB,2012.0
Starks,James,RB,77.0,510.075,GB,2012.0
Moses,Dezman,OLB,55.0,481.167,GB,2012.0
Miller,Jordan,DT,63.0,480.0,GB,2012.0
Boykin,Jarrett,WR,59.0,480.0,GB,2012.0
Ross,Jeremy,WR,56.0,480.0,GB,2012.0
Wilson,C.J.,DE,69.0,475.089,GB,2012.0
Lattimore,Jamari,ILB,56.0,466.667,GB,2012.0
Jennings,M.D.,S,69.0,465.867,GB,2012.0
Saine,Brandon,RB,62.0,465.0,GB,2012.0
White,Johnny,RB,66.0,465.0,GB,2012.0
Jones,Brad,ILB,75.0,452.564,GB,2012.0
Shields,Sam,CB,74.0,407.5,GB,2012.0
Zombo,Frank,OLB,69.0,406.167,GB,2012.0
Crabtree,Tom,TE,65.0,405.0,GB,2012.0
Dietrich-Smith,Evan,C,66.0,396.0,GB,2012.0
Jones,Johnny,DT,64.0,390.0,GB,2012.0
Peterson,Adrian,RB,97.0,14380.0,MIN,2012.0
Allen,Jared,DE,98.0,12210.012,MIN,2012.0
Greenway,Chad,OLB,88.0,8120.0,MIN,2012.0
Winfield,Antoine,CB,90.0,7200.0,MIN,2012.0
Williams,Kevin,DT,94.0,5721.75,MIN,2012.0
Carlson,John,TE,79.0,5000.0,MIN,2012.0
Kalil,Matt,LT,80.0,4942.65,MIN,2012.0
Sullivan,John,C,91.0,4900.0,MIN,2012.0
Robison,Brian,DE,86.0,4500.0,MIN,2012.0
Johnson,Charlie,G,81.0,3500.0,MIN,2012.0
Guion,Letroy,DT,69.0,3000.0,MIN,2012.0
Jenkins,Michael,WR,77.0,2916.667,MIN,2012.0
Ponder,Christian,QB,75.0,2539.675,MIN,2012.0
Harvin,Percy,WR,87.0,2410.0,MIN,2012.0
Simpson,Jerome,WR,80.0,2000.0,MIN,2012.0
Henderson,Erin,ILB,81.0,2000.0,MIN,2012.0
Smith,Harrison,S,75.0,1784.637,MIN,2012.0
Evans,Fred,DT,65.0,1500.0,MIN,2012.0
Cook,Chris,CB,74.0,1342.5,MIN,2012.0
Berger,Joe,C,77.0,1338.906,MIN,2012.0
Loeffler,Cullen,LS,64.0,1140.0,MIN,2012.0
Rudolph,Kyle,TE,79.0,976.791,MIN,2012.0
Gerhart,Toby,RB,75.0,938.5,MIN,2012.0
Schwartz,Geoff,G,78.0,900.0,MIN,2012.0
Robinson,Josh,CB,69.0,753.75,MIN,2012.0
Mitchell,Marvin,OLB,66.0,725.0,MIN,2012.0
Aromashodu,Devin,WR,71.0,700.0,MIN,2012.0
Wright,Jarius,WR,64.0,630.027,MIN,2012.0
Ballard,Christian,DT,72.0,611.888,MIN,2012.0
Childs,Greg,WR,66.0,600.146,MIN,2012.0
Johnson,George,DE,64.0,585.0,MIN,2012.0
Kropog,Troy,RT,75.0,585.0,MIN,2012.0
Griffen,Everson,DE,72.0,582.5,MIN,2012.0
Blanton,Robert,S,72.0,577.763,MIN,2012.0
Burton,Brandon,CB,66.0,552.25,MIN,2012.0
Cole,Audie,ILB,63.0,541.875,MIN,2012.0
Love,DeMarcus,LT,63.0,540.775,MIN,2012.0
Jefferson,A.J.,CB,74.0,540.0,MIN,2012.0
Raymond,Mistral,S,68.0,539.483,MIN,2012.0
Fusco,Brandon,G,70.0,538.556,MIN,2012.0
Reed,D'Aundre,DE,58.0,522.563,MIN,2012.0
Burton,Stephen,WR,65.0,521.475,MIN,2012.0
McKenzie,Tyrone,OLB,62.0,510.0,MIN,2012.0
Reisner,Allen,TE,64.0,510.0,MIN,2012.0
Sendejo,Andrew,S,61.0,495.0,MIN,2012.0
Brinkley,Jasper,ILB,72.0,484.0,MIN,2012.0
Webb,Joe,QB,67.0,470.629,MIN,2012.0
Todman,Jordan,RB,62.0,465.0,MIN,2012.0
Dean,Larry,OLB,49.0,465.0,MIN,2012.0
Sanford,Jamarca,S,75.0,449.819,MIN,2012.0
Sherels,Marcus,CB,65.0,355.0,MIN,2012.0
Ryan,Matt,QB,89.0,11250.0,ATL,2012.0
Grimes,Brent,CB,90.0,10281.0,ATL,2012.0
Robinson,Dunta,CB,81.0,8625.0,ATL,2012.0
White,Roddy,WR,94.0,7120.0,ATL,2012.0
Blalock,Justin,G,85.0,6400.0,ATL,2012.0
Gonzalez,Tony,TE,87.0,6325.0,ATL,2012.0
Abraham,John,OLB,91.0,5906.0,ATL,2012.0
Turner,Michael,RB,91.0,5750.0,ATL,2012.0
Edwards,Ray,DE,83.0,5500.0,ATL,2012.0
Babineaux,Jonathan,DE,87.0,5000.0,ATL,2012.0
Clabo,Tyson,RT,90.0,5000.0,ATL,2012.0
Samuel,Asante,CB,88.0,4900.0,ATL,2012.0
Jones,Julio,WR,88.0,4045.938,ATL,2012.0
Nicholas,Stephen,OLB,77.0,3500.0,ATL,2012.0
DeCoud,Thomas,S,82.0,3500.0,ATL,2012.0
Douglas,Harry,WR,76.0,3125.0,ATL,2012.0
Biermann,Kroy,OLB,74.0,3050.0,ATL,2012.0
Weatherspoon,Sean,OLB,88.0,2796.5,ATL,2012.0
Baker,Sam,LT,76.0,2700.0,ATL,2012.0
Jerry,Peria,DT,74.0,1692.0,ATL,2012.0
Svitek,Will,LT,75.0,1500.75,ATL,2012.0
Snelling,Jason,RB,74.0,1333.333,ATL,2012.0
Walker,Vance,DT,67.0,1260.0,ATL,2012.0
McClure,Todd,C,89.0,990.0,ATL,2012.0
Konz,Peter,C,72.0,897.15,ATL,2012.0
Moore,William,S,81.0,852.125,ATL,2012.0
Peters,Corey,DT,80.0,850.0,ATL,2012.0
McCown,Luke,QB,70.0,825.0,ATL,2012.0
Dent,Akeem,ILB,70.0,691.975,ATL,2012.0
Holmes,Lamar,RT,61.0,658.4,ATL,2012.0
Johnson,Mike,RT,65.0,645.554,ATL,2012.0
Owens,Christopher,CB,73.0,609.676,ATL,2012.0
Hawley,Joe,C,68.0,605.795,ATL,2012.0
Coffman,Chase,TE,64.0,585.0,ATL,2012.0
Franks,Dominique,CB,71.0,585.0,ATL,2012.0
Massaquoi,Jonathan,DE,61.0,567.215,ATL,2012.0
Rodgers,Jacquizz,RB,74.0,557.75,ATL,2012.0
Mitchell,Charles,S,68.0,550.418,ATL,2012.0
Sidbury,Lawrence,OLB,72.0,548.725,ATL,2012.0
Palmer,Michael,TE,65.0,540.0,ATL,2012.0
Smith,Antone,RB,57.0,540.0,ATL,2012.0
Robertson,Travian,DT,61.0,536.474,ATL,2012.0
Matthews,Cliff,DE,67.0,521.75,ATL,2012.0
Schillinger,Shann,S,67.0,516.279,ATL,2012.0
McClain,Robert,CB,59.0,510.0,ATL,2012.0
Reynolds,Garrett,RT,64.0,482.65,ATL,2012.0
Davis,Dominique,QB,56.0,480.667,ATL,2012.0
Davis,Drew,WR,55.0,480.0,ATL,2012.0
Meier,Kerry,WR,62.0,444.251,ATL,2012.0
Gallarda,Tommy,TE,61.0,435.0,ATL,2012.0
Nissley,Adam,TE,61.0,431.0,ATL,2012.0
Hansen,Matt,S,49.0,420.0,ATL,2012.0
James,Robert,OLB,66.0,415.0,ATL,2012.0
Johnson,Terrence,CB,65.0,415.0,ATL,2012.0
Cone,Kevin,WR,63.0,415.0,ATL,2012.0
Johnson,Charles,DE,91.0,12666.667,CAR,2012.0
Gross,Jordan,LT,93.0,9400.0,CAR,2012.0
Beason,Jon,ILB,93.0,8821.592,CAR,2012.0
Gamble,Chris,CB,91.0,8791.667,CAR,2012.0
Williams,DeAngelo,RB,84.0,8600.0,CAR,2012.0
Kalil,Ryan,C,93.0,8186.0,CAR,2012.0
Davis,Thomas,OLB,80.0,7300.0,CAR,2012.0
Stewart,Jonathan,RB,84.0,7300.0,CAR,2012.0
Newton,Cam,QB,89.0,5506.375,CAR,2012.0
Godfrey,Charles,S,80.0,5500.0,CAR,2012.0
Olsen,Greg,TE,84.0,4560.0,CAR,2012.0
Edwards,Dwan,DT,79.0,4500.0,CAR,2012.0
Anderson,James,OLB,87.0,4400.0,CAR,2012.0
Kuechly,Luke,ILB,81.0,3144.651,CAR,2012.0
Edwards,Ron,DT,76.0,2750.0,CAR,2012.0
Hangartner,Geoff,G,80.0,1616.667,CAR,2012.0
Nakamura,Haruki,S,71.0,1600.0,CAR,2012.0
Silatolu,Amini,G,73.0,1234.276,CAR,2012.0
Hartsock,Ben,TE,65.0,1000.0,CAR,2012.0
Jansen,J.J.,LS,56.0,901.25,CAR,2012.0
Onatolu,Kenny,LB,62.0,900.0,CAR,2012.0
LaFell,Brandon,WR,74.0,869.6,CAR,2012.0
Anderson,Derek,QB,73.0,825.0,CAR,2012.0
Clausen,Jimmy,QB,68.0,807.5,CAR,2012.0
Martin,Sherrod,S,75.0,806.375,CAR,2012.0
Applewhite,Antwan,DE,76.0,765.0,CAR,2012.0
Senn,Jordan,OLB,72.0,765.0,CAR,2012.0
Pollak,Mike,G,79.0,765.0,CAR,2012.0
Hardy,Greg,DE,79.0,693.946,CAR,2012.0
Williams,Garry,G,70.0,680.556,CAR,2012.0
Williams,Jason,OLB,69.0,665.0,CAR,2012.0
Alexander,Frank,DE,63.0,642.563,CAR,2012.0
Adams,Joe,WR,63.0,641.888,CAR,2012.0
Edwards,Armanti,WR,64.0,639.71,CAR,2012.0
Fua,Sione,DT,69.0,636.504,CAR,2012.0
Hogan,Brandon,CB,67.0,634.257,CAR,2012.0
Barnidge,Gary,TE,68.0,622.5,CAR,2012.0
Campbell,Bruce,RT,69.0,615.625,CAR,2012.0
Norman,Josh,CB,67.0,574.75,CAR,2012.0
Pilares,Kealoha,WR,66.0,563.878,CAR,2012.0
Kearse,Frank,DT,68.0,555.0,CAR,2012.0
Smith,Armond,RB,63.0,555.0,CAR,2012.0
Murphy,Louis,WR,73.0,549.5,CAR,2012.0
Campbell,D.J.,S,62.0,540.562,CAR,2012.0
Phillips,Jason,ILB,69.0,540.0,CAR,2012.0
Kearse,Frank,DT,68.0,520.0,CAR,2012.0
Austin,Thomas,C,62.0,510.0,CAR,2012.0
Jones,Colin,S,68.0,510.0,CAR,2012.0
Gettis,David,WR,72.0,496.012,CAR,2012.0
Russell,Anderson,S,66.0,480.0,CAR,2012.0
Bell,Byron,LT,71.0,469.667,CAR,2012.0
Parker,Ron,S,59.0,465.0,CAR,2012.0
Byers,Jeff,C,63.0,465.0,CAR,2012.0
Keiser,Thomas,OLB,69.0,465.0,CAR,2012.0
Munnerlyn,Captain,CB,74.0,452.725,CAR,2012.0
Neblett,Andre,DT,69.0,405.0,CAR,2012.0
Dockery,James,CB,63.0,340.0,CAR,2012.0
Brees,Drew,QB,98.0,20000.0,NO,2012.0
Smith,Will,OLB,86.0,10233.333,NO,2012.0
Evans,Jahri,G,96.0,8100.0,NO,2012.0
Colston,Marques,WR,91.0,7260.0,NO,2012.0
Grubbs,Ben,G,89.0,7200.0,NO,2012.0
Ellis,Sedrick,DT,83.0,6700.0,NO,2012.0
Harper,Roman,S,84.0,6250.0,NO,2012.0
Lofton,Curtis,ILB,90.0,5500.0,NO,2012.0
Greer,Jabari,CB,88.0,5275.0,NO,2012.0
Bunkley,Brodrick,DT,88.0,5000.0,NO,2012.0
Bushrod,Jermon,LT,88.0,4900.0,NO,2012.0
Moore,Lance,WR,82.0,4000.0,NO,2012.0
Jenkins,Malcolm,S,83.0,3800.0,NO,2012.0
Hawthorne,David,OLB,88.0,3800.0,NO,2012.0
Sproles,Darren,RB,89.0,3500.0,NO,2012.0
Henderson,Devery,WR,77.0,3000.0,NO,2012.0
Thomas,Pierre,RB,82.0,2800.0,NO,2012.0
Shanle,Scott,LB,76.0,2000.0,NO,2012.0
Jordan,Cameron,DE,78.0,1932.85,NO,2012.0
Strief,Zach,RT,83.0,1916.667,NO,2012.0
